table_id,target_column
GitTables_182033,0
GitTables_164077,12
GitTables_44423,0
GitTables_67051,5
GitTables_34520,1
GitTables_1190,0
GitTables_78344,0
GitTables_123578,1
GitTables_66425,6
GitTables_27081,0
GitTables_19261,1
GitTables_17538,25
GitTables_159585,1
GitTables_44423,1
GitTables_82287,25
GitTables_146447,0
GitTables_149756,2
GitTables_13491,1
GitTables_160852,4
GitTables_70408,10
GitTables_124341,9
GitTables_121050,0
GitTables_276,0
GitTables_138725,2
GitTables_5376,2
GitTables_70575,0
GitTables_84384,19
GitTables_186983,6
GitTables_149600,0
GitTables_74763,17
GitTables_69646,15
GitTables_5220,1
GitTables_125129,1
GitTables_263,0
GitTables_82025,4
GitTables_68847,1
GitTables_146755,5
GitTables_194324,2
GitTables_122122,0
GitTables_132194,3
GitTables_7368,8
GitTables_26048,4
GitTables_141879,0
GitTables_47422,5
GitTables_2569,4
GitTables_113901,0
GitTables_165662,1
GitTables_3214,6
GitTables_59129,7
GitTables_130452,0
GitTables_195781,1
GitTables_63843,9
GitTables_42903,3
GitTables_109300,0
GitTables_34987,7
GitTables_130138,8
GitTables_70741,0
GitTables_73363,23
GitTables_59202,16
GitTables_70691,8
GitTables_4215,2
GitTables_95666,2
GitTables_192984,0
GitTables_21025,3
GitTables_19283,11
GitTables_134726,19
GitTables_101379,1
GitTables_13724,2
GitTables_193475,1
GitTables_114279,2
GitTables_148746,5
GitTables_135891,2
GitTables_50970,5
GitTables_15122,0
GitTables_17466,9
GitTables_80803,2
GitTables_79853,2
GitTables_157486,11
GitTables_42941,0
GitTables_183520,0
GitTables_4576,0
GitTables_51437,3
GitTables_199145,0
GitTables_105501,0
GitTables_22430,1
GitTables_25203,7
GitTables_189484,3
GitTables_113714,0
GitTables_146207,1
GitTables_59202,31
GitTables_188621,4
GitTables_24774,0
GitTables_198214,0
GitTables_186942,2
GitTables_116345,0
GitTables_359,0
GitTables_136324,25
GitTables_30911,3
GitTables_49840,7
GitTables_43436,0
GitTables_3976,11
GitTables_137077,2
GitTables_41556,1
GitTables_113437,3
GitTables_18918,2
GitTables_14010,15
GitTables_171521,3
GitTables_124927,8
GitTables_73,0
GitTables_65807,8
GitTables_148953,0
GitTables_176522,5
GitTables_124614,1
GitTables_136975,2
GitTables_124512,2
GitTables_113286,2
GitTables_43939,0
GitTables_28395,4
GitTables_96993,1
GitTables_117510,2
GitTables_36629,36
GitTables_34012,4
GitTables_20636,11
GitTables_199587,0
GitTables_186726,1
GitTables_164093,6
GitTables_8710,6
GitTables_26927,9
GitTables_148821,22
GitTables_116961,14
GitTables_59202,32
GitTables_38072,0
GitTables_72266,5
GitTables_106823,1
GitTables_148311,0
GitTables_26922,0
GitTables_10330,0
GitTables_106011,21
GitTables_5561,0
GitTables_37324,7
GitTables_18177,1
GitTables_187639,0
GitTables_171298,2
GitTables_1277,5
GitTables_9045,0
GitTables_65700,2
GitTables_37025,2
GitTables_28433,4
GitTables_17502,8
GitTables_147681,0
GitTables_25811,3
GitTables_40859,0
GitTables_41885,3
GitTables_23715,3
GitTables_12628,9
GitTables_33263,2
GitTables_169785,4
GitTables_127878,2
GitTables_158173,0
GitTables_3684,5
GitTables_7435,29
GitTables_89500,0
GitTables_22365,1
GitTables_27406,3
GitTables_74081,2
GitTables_67712,0
GitTables_8092,1
GitTables_95319,0
GitTables_110050,0
GitTables_116961,13
GitTables_94859,1
GitTables_130372,0
GitTables_12874,8
GitTables_33298,3
GitTables_7271,3
GitTables_1444,0
GitTables_664,5
GitTables_182589,3
GitTables_23022,6
GitTables_130327,0
GitTables_61372,0
GitTables_6745,11
GitTables_98020,3
GitTables_11209,0
GitTables_49033,0
GitTables_65725,1
GitTables_148451,4
GitTables_165430,8
GitTables_35608,0
GitTables_80936,2
GitTables_2886,9
GitTables_121454,9
GitTables_18748,6
GitTables_52520,5
GitTables_37897,1
GitTables_83633,1
GitTables_152477,2
GitTables_709,14
GitTables_52682,9
GitTables_1176,0
GitTables_132,26
GitTables_142929,8
GitTables_57,0
GitTables_72439,9
GitTables_120785,4
GitTables_165662,13
GitTables_147035,5
GitTables_25811,4
GitTables_25029,4
GitTables_195626,7
GitTables_101677,16
GitTables_263,6
GitTables_58704,0
GitTables_5588,27
GitTables_23284,3
GitTables_127377,7
GitTables_6909,4
GitTables_99603,0
GitTables_203536,22
GitTables_177066,3
GitTables_130309,4
GitTables_16386,4
GitTables_127992,43
GitTables_1453,0
GitTables_137138,1
GitTables_194324,5
GitTables_54047,9
GitTables_156721,16
GitTables_21332,11
GitTables_161330,0
GitTables_82331,5
GitTables_138491,3
GitTables_9977,3
GitTables_81188,2
GitTables_7338,1
GitTables_38338,13
GitTables_1158,3
GitTables_44815,5
GitTables_190810,4
GitTables_10343,0
GitTables_3469,1
GitTables_167540,1
GitTables_78415,9
GitTables_74389,7
GitTables_105018,1
GitTables_85324,1
GitTables_41249,0
GitTables_42909,4
GitTables_87295,0
GitTables_82699,4
GitTables_43072,0
GitTables_32914,5
GitTables_32914,4
GitTables_117943,17
GitTables_126947,12
GitTables_28120,0
GitTables_173314,1
GitTables_109370,5
GitTables_117436,4
GitTables_986,0
GitTables_128627,0
GitTables_168712,2
GitTables_25115,10
GitTables_111778,0
GitTables_66725,1
GitTables_27476,2
GitTables_75865,0
GitTables_136828,0
GitTables_263,1
GitTables_28204,4
GitTables_109015,5
GitTables_1924,2
GitTables_187119,0
GitTables_2105,7
GitTables_74648,6
GitTables_3328,0
GitTables_118421,3
GitTables_85324,0
GitTables_142073,2
GitTables_49217,0
GitTables_165662,2
GitTables_45278,0
GitTables_95859,0
GitTables_75106,0
GitTables_10096,5
GitTables_17997,7
GitTables_114985,0
GitTables_127797,15
GitTables_173730,2
GitTables_117313,3
GitTables_93296,6
GitTables_36346,8
GitTables_179503,1
GitTables_38781,16
GitTables_60811,0
GitTables_10083,1
GitTables_83744,13
GitTables_121108,6
GitTables_32262,3
GitTables_66982,6
GitTables_110230,0
GitTables_30776,6
GitTables_131422,0
GitTables_120201,1
GitTables_65700,0
GitTables_101556,2
GitTables_55264,3
GitTables_54649,8
GitTables_43246,1
GitTables_19644,1
GitTables_129039,8
GitTables_3634,6
GitTables_9166,1
GitTables_121137,1
GitTables_13,7
GitTables_116124,1
GitTables_81639,8
GitTables_31987,0
GitTables_126566,6
GitTables_35934,7
GitTables_127866,4
GitTables_159986,22
GitTables_76031,82
GitTables_105018,12
GitTables_118976,0
GitTables_18328,0
GitTables_13693,1
GitTables_150818,5
GitTables_80,1
GitTables_105234,0
GitTables_5774,2
GitTables_50147,9
GitTables_92916,0
GitTables_27611,5
GitTables_8725,3
GitTables_41022,1
GitTables_123343,2
GitTables_125295,4
GitTables_50436,6
GitTables_40076,1
GitTables_36674,36
GitTables_78530,0
GitTables_4533,1
GitTables_7429,7
GitTables_13558,7
GitTables_13894,1
GitTables_38338,17
GitTables_49145,2
GitTables_104,9
GitTables_105364,4
GitTables_122627,1
GitTables_55828,1
GitTables_165256,1
GitTables_115636,2
GitTables_178833,2
GitTables_24791,8
GitTables_112038,6
GitTables_7143,0
GitTables_55750,3
GitTables_13789,2
GitTables_149877,5
GitTables_168195,3
GitTables_148956,3
GitTables_156521,2
GitTables_5522,1
GitTables_205139,7
GitTables_17502,5
GitTables_66442,2
GitTables_11136,4
GitTables_158488,1
GitTables_91813,3
GitTables_123077,0
GitTables_48070,0
GitTables_7082,0
GitTables_170728,1
GitTables_40205,22
GitTables_17199,2
GitTables_71795,21
GitTables_75163,5
GitTables_160967,1
GitTables_117726,9
GitTables_30225,1
GitTables_141879,4
GitTables_25700,1
GitTables_276,2
GitTables_29933,0
GitTables_36250,6
GitTables_5967,1
GitTables_116975,1
GitTables_7898,1
GitTables_25222,5
GitTables_154434,9
GitTables_158312,2
GitTables_54890,0
GitTables_7143,8
GitTables_29779,5
GitTables_39395,2
GitTables_132654,0
GitTables_6276,3
GitTables_36536,1
GitTables_79865,0
GitTables_127797,2
GitTables_213,0
GitTables_36343,0
GitTables_52871,67
GitTables_25165,7
GitTables_158073,2
GitTables_54833,9
GitTables_59065,0
GitTables_123903,2
GitTables_185035,9
GitTables_8205,4
GitTables_175502,6
GitTables_153414,5
GitTables_118421,1
GitTables_6339,48
GitTables_188792,4
GitTables_195507,0
GitTables_199343,0
GitTables_26733,3
GitTables_16729,0
GitTables_38338,20
GitTables_13442,4
GitTables_127569,1
GitTables_101997,6
GitTables_12165,25
GitTables_57347,2
GitTables_134244,4
GitTables_53511,16
GitTables_8212,7
GitTables_14275,0
GitTables_186549,12
GitTables_27145,12
GitTables_79406,0
GitTables_146615,35
GitTables_82335,8
GitTables_74938,12
GitTables_56008,2
GitTables_145394,6
GitTables_181576,4
GitTables_172402,2
GitTables_39101,23
GitTables_104044,13
GitTables_15797,1
GitTables_158996,3
GitTables_57843,0
GitTables_20195,4
GitTables_24195,8
GitTables_77888,8
GitTables_18262,0
GitTables_178134,1
GitTables_79477,12
GitTables_51865,2
GitTables_2105,3
GitTables_171897,8
GitTables_151904,0
GitTables_19782,8
GitTables_127351,3
GitTables_22905,16
GitTables_27526,5
GitTables_20035,4
GitTables_147143,2
GitTables_15268,4
GitTables_181737,0
GitTables_126079,4
GitTables_36240,3
GitTables_43927,0
GitTables_22312,1
GitTables_9591,7
GitTables_28099,1
GitTables_8285,3
GitTables_133325,2
GitTables_193130,1
GitTables_192356,0
GitTables_19163,11
GitTables_125704,0
GitTables_65515,2
GitTables_87045,1
GitTables_82954,0
GitTables_41627,1
GitTables_14974,0
GitTables_141610,0
GitTables_13477,1
GitTables_71163,5
GitTables_106423,4
GitTables_11938,15
GitTables_194269,0
GitTables_40325,2
GitTables_137898,3
GitTables_47830,0
GitTables_29073,0
GitTables_117943,15
GitTables_99480,0
GitTables_112286,4
GitTables_26056,6
GitTables_14536,0
GitTables_144342,0
GitTables_35136,11
GitTables_86107,0
GitTables_143451,2
GitTables_3169,3
GitTables_64088,0
GitTables_169,3
GitTables_39192,0
GitTables_198512,0
GitTables_201315,3
GitTables_97706,3
GitTables_59159,40
GitTables_40632,0
GitTables_297,34
GitTables_41293,5
GitTables_30591,2
GitTables_149131,6
GitTables_10668,8
GitTables_76581,8
GitTables_132914,4
GitTables_47247,0
GitTables_103736,5
GitTables_107128,22
GitTables_150529,4
GitTables_116755,1
GitTables_43682,0
GitTables_136325,0
GitTables_97873,1
GitTables_15896,4
GitTables_184386,3
GitTables_114876,4
GitTables_81841,2
GitTables_17422,11
GitTables_130546,2
GitTables_75163,19
GitTables_50247,9
GitTables_197767,13
GitTables_109552,0
GitTables_46587,5
GitTables_184794,13
GitTables_28917,1
GitTables_31455,3
GitTables_68195,3
GitTables_45135,10
GitTables_106875,7
GitTables_122620,3
GitTables_14529,0
GitTables_132116,7
GitTables_2041,21
GitTables_16948,7
GitTables_61719,8
GitTables_65995,0
GitTables_59165,13
GitTables_25289,1
GitTables_18069,1
GitTables_135656,2
GitTables_104973,0
GitTables_35985,0
GitTables_32227,2
GitTables_30420,0
GitTables_112810,4
GitTables_182327,10
GitTables_201315,22
GitTables_25408,16
GitTables_89090,2
GitTables_126113,20
GitTables_12236,2
GitTables_22137,4
GitTables_129352,4
GitTables_35460,4
GitTables_133993,0
GitTables_7429,4
GitTables_36629,2
GitTables_7438,15
GitTables_15456,0
GitTables_43315,0
GitTables_135388,11
GitTables_62362,2
GitTables_22680,1
GitTables_85920,4
GitTables_19369,3
GitTables_14681,2
GitTables_146109,6
GitTables_205545,8
GitTables_71795,20
GitTables_88197,2
GitTables_113623,1
GitTables_30606,2
GitTables_21802,1
GitTables_18973,0
GitTables_112789,0
GitTables_17,0
GitTables_3157,7
GitTables_58870,6
GitTables_13442,1
GitTables_166632,1
GitTables_11315,0
GitTables_151491,0
GitTables_87496,2
GitTables_167160,10
GitTables_112999,1
GitTables_26733,5
GitTables_97706,5
GitTables_10752,12
GitTables_157877,15
GitTables_17788,1
GitTables_25659,1
GitTables_81550,14
GitTables_68459,0
GitTables_32591,6
GitTables_28148,3
GitTables_69834,0
GitTables_58675,5
GitTables_10571,5
GitTables_123700,6
GitTables_82025,1
GitTables_74389,8
GitTables_56256,0
GitTables_172560,9
GitTables_162328,3
GitTables_160082,1
GitTables_59524,17
